file_name,scene_phase,scene_id,phase_index,phase_name,difficulty,rpx_ds,scene_tier,scene_score,modalities_shown,source_shards,caption
images/rpx_hard_scene063_phase2.jpg,scene063.phase2,scene063,2,clean,hard,0.566375,hard,0.637850,"rgb, depth, masks",scenes/scene063/2/rgb.tar; scenes/scene063/2/depth.tar; scenes/scene063/2/labels/masks/v1.tar,"Video-layout preview still for scene063.phase2 (clean, hard, RPX-DS 0.566)."
images/rpx_hard_scene067_phase0.jpg,scene067.phase0,scene067,0,clutter,hard,0.562767,hard,0.553081,"rgb, depth, masks",scenes/scene067/0/rgb.tar; scenes/scene067/0/depth.tar; scenes/scene067/0/labels/masks/v1.tar,"Video-layout preview still for scene067.phase0 (clutter, hard, RPX-DS 0.563)."
images/rpx_hard_scene067_phase2.jpg,scene067.phase2,scene067,2,clean,hard,0.579525,hard,0.553081,"rgb, depth, masks",scenes/scene067/2/rgb.tar; scenes/scene067/2/depth.tar; scenes/scene067/2/labels/masks/v1.tar,"Video-layout preview still for scene067.phase2 (clean, hard, RPX-DS 0.580)."
images/rpx_hard_scene007_phase0.jpg,scene007.phase0,scene007,0,clutter,hard,0.564525,medium,0.518936,"rgb, depth, masks",scenes/scene007/0/rgb.tar; scenes/scene007/0/depth.tar; scenes/scene007/0/labels/masks/v1.tar,"Video-layout preview still for scene007.phase0 (clutter, hard, RPX-DS 0.565)."
images/rpx_hard_scene070_phase1.jpg,scene070.phase1,scene070,1,interaction,hard,0.561050,medium,0.512422,"rgb, depth, masks",scenes/scene070/1/rgb.tar; scenes/scene070/1/depth.tar; scenes/scene070/1/labels/masks/v1.tar,"Video-layout preview still for scene070.phase1 (interaction, hard, RPX-DS 0.561)."
images/rpx_hard_scene070_phase2.jpg,scene070.phase2,scene070,2,clean,hard,0.562833,medium,0.512422,"rgb, depth, masks",scenes/scene070/2/rgb.tar; scenes/scene070/2/depth.tar; scenes/scene070/2/labels/masks/v1.tar,"Video-layout preview still for scene070.phase2 (clean, hard, RPX-DS 0.563)."
images/rpx_hard_scene076_phase0.jpg,scene076.phase0,scene076,0,clutter,hard,0.576083,medium,0.528772,"rgb, depth, masks",scenes/scene076/0/rgb.tar; scenes/scene076/0/depth.tar; scenes/scene076/0/labels/masks/v1.tar,"Video-layout preview still for scene076.phase0 (clutter, hard, RPX-DS 0.576)."
images/rpx_hard_scene079_phase2.jpg,scene079.phase2,scene079,2,clean,hard,0.564892,medium,0.523144,"rgb, depth, masks",scenes/scene079/2/rgb.tar; scenes/scene079/2/depth.tar; scenes/scene079/2/labels/masks/v1.tar,"Video-layout preview still for scene079.phase2 (clean, hard, RPX-DS 0.565)."
images/rpx_hard_scene080_phase0.jpg,scene080.phase0,scene080,0,clutter,hard,0.595583,hard,0.566253,"rgb, depth, masks",scenes/scene080/0/rgb.tar; scenes/scene080/0/depth.tar; scenes/scene080/0/labels/masks/v1.tar,"Video-layout preview still for scene080.phase0 (clutter, hard, RPX-DS 0.596)."
images/rpx_hard_scene080_phase2.jpg,scene080.phase2,scene080,2,clean,hard,0.571208,hard,0.566253,"rgb, depth, masks",scenes/scene080/2/rgb.tar; scenes/scene080/2/depth.tar; scenes/scene080/2/labels/masks/v1.tar,"Video-layout preview still for scene080.phase2 (clean, hard, RPX-DS 0.571)."
images/rpx_hard_scene081_phase0.jpg,scene081.phase0,scene081,0,clutter,hard,0.686808,hard,0.627608,"rgb, depth, masks",scenes/scene081/0/rgb.tar; scenes/scene081/0/depth.tar; scenes/scene081/0/labels/masks/v1.tar,"Video-layout preview still for scene081.phase0 (clutter, hard, RPX-DS 0.687)."
images/rpx_hard_scene081_phase1.jpg,scene081.phase1,scene081,1,interaction,hard,0.590950,hard,0.627608,"rgb, depth, masks",scenes/scene081/1/rgb.tar; scenes/scene081/1/depth.tar; scenes/scene081/1/labels/masks/v1.tar,"Video-layout preview still for scene081.phase1 (interaction, hard, RPX-DS 0.591)."
images/rpx_hard_scene081_phase2.jpg,scene081.phase2,scene081,2,clean,hard,0.605067,hard,0.627608,"rgb, depth, masks",scenes/scene081/2/rgb.tar; scenes/scene081/2/depth.tar; scenes/scene081/2/labels/masks/v1.tar,"Video-layout preview still for scene081.phase2 (clean, hard, RPX-DS 0.605)."
images/rpx_hard_scene082_phase0.jpg,scene082.phase0,scene082,0,clutter,hard,0.681483,hard,0.616817,"rgb, depth, masks",scenes/scene082/0/rgb.tar; scenes/scene082/0/depth.tar; scenes/scene082/0/labels/masks/v1.tar,"Video-layout preview still for scene082.phase0 (clutter, hard, RPX-DS 0.681)."
images/rpx_hard_scene082_phase1.jpg,scene082.phase1,scene082,1,interaction,hard,0.580200,hard,0.616817,"rgb, depth, masks",scenes/scene082/1/rgb.tar; scenes/scene082/1/depth.tar; scenes/scene082/1/labels/masks/v1.tar,"Video-layout preview still for scene082.phase1 (interaction, hard, RPX-DS 0.580)."
images/rpx_hard_scene082_phase2.jpg,scene082.phase2,scene082,2,clean,hard,0.588767,hard,0.616817,"rgb, depth, masks",scenes/scene082/2/rgb.tar; scenes/scene082/2/depth.tar; scenes/scene082/2/labels/masks/v1.tar,"Video-layout preview still for scene082.phase2 (clean, hard, RPX-DS 0.589)."
images/rpx_hard_scene083_phase0.jpg,scene083.phase0,scene083,0,clutter,hard,0.626458,hard,0.596653,"rgb, depth, masks",scenes/scene083/0/rgb.tar; scenes/scene083/0/depth.tar; scenes/scene083/0/labels/masks/v1.tar,"Video-layout preview still for scene083.phase0 (clutter, hard, RPX-DS 0.626)."
images/rpx_hard_scene083_phase1.jpg,scene083.phase1,scene083,1,interaction,hard,0.631358,hard,0.596653,"rgb, depth, masks",scenes/scene083/1/rgb.tar; scenes/scene083/1/depth.tar; scenes/scene083/1/labels/masks/v1.tar,"Video-layout preview still for scene083.phase1 (interaction, hard, RPX-DS 0.631)."
images/rpx_hard_scene084_phase1.jpg,scene084.phase1,scene084,1,interaction,hard,0.605925,medium,0.527014,"rgb, depth, masks",scenes/scene084/1/rgb.tar; scenes/scene084/1/depth.tar; scenes/scene084/1/labels/masks/v1.tar,"Video-layout preview still for scene084.phase1 (interaction, hard, RPX-DS 0.606)."
images/rpx_hard_scene085_phase0.jpg,scene085.phase0,scene085,0,clutter,hard,0.592000,hard,0.557739,"rgb, depth, masks",scenes/scene085/0/rgb.tar; scenes/scene085/0/depth.tar; scenes/scene085/0/labels/masks/v1.tar,"Video-layout preview still for scene085.phase0 (clutter, hard, RPX-DS 0.592)."
images/rpx_hard_scene085_phase1.jpg,scene085.phase1,scene085,1,interaction,hard,0.611783,hard,0.557739,"rgb, depth, masks",scenes/scene085/1/rgb.tar; scenes/scene085/1/depth.tar; scenes/scene085/1/labels/masks/v1.tar,"Video-layout preview still for scene085.phase1 (interaction, hard, RPX-DS 0.612)."
images/rpx_hard_scene086_phase0.jpg,scene086.phase0,scene086,0,clutter,hard,0.616717,medium,0.500372,"rgb, depth, masks",scenes/scene086/0/rgb.tar; scenes/scene086/0/depth.tar; scenes/scene086/0/labels/masks/v1.tar,"Video-layout preview still for scene086.phase0 (clutter, hard, RPX-DS 0.617)."
images/rpx_hard_scene087_phase0.jpg,scene087.phase0,scene087,0,clutter,hard,0.604383,hard,0.616831,"rgb, depth, masks",scenes/scene087/0/rgb.tar; scenes/scene087/0/depth.tar; scenes/scene087/0/labels/masks/v1.tar,"Video-layout preview still for scene087.phase0 (clutter, hard, RPX-DS 0.604)."
images/rpx_hard_scene087_phase1.jpg,scene087.phase1,scene087,1,interaction,hard,0.642750,hard,0.616831,"rgb, depth, masks",scenes/scene087/1/rgb.tar; scenes/scene087/1/depth.tar; scenes/scene087/1/labels/masks/v1.tar,"Video-layout preview still for scene087.phase1 (interaction, hard, RPX-DS 0.643)."
images/rpx_hard_scene087_phase2.jpg,scene087.phase2,scene087,2,clean,hard,0.603358,hard,0.616831,"rgb, depth, masks",scenes/scene087/2/rgb.tar; scenes/scene087/2/depth.tar; scenes/scene087/2/labels/masks/v1.tar,"Video-layout preview still for scene087.phase2 (clean, hard, RPX-DS 0.603)."
images/rpx_hard_scene088_phase0.jpg,scene088.phase0,scene088,0,clutter,hard,0.594558,hard,0.602861,"rgb, depth, masks",scenes/scene088/0/rgb.tar; scenes/scene088/0/depth.tar; scenes/scene088/0/labels/masks/v1.tar,"Video-layout preview still for scene088.phase0 (clutter, hard, RPX-DS 0.595)."
images/rpx_hard_scene088_phase1.jpg,scene088.phase1,scene088,1,interaction,hard,0.619200,hard,0.602861,"rgb, depth, masks",scenes/scene088/1/rgb.tar; scenes/scene088/1/depth.tar; scenes/scene088/1/labels/masks/v1.tar,"Video-layout preview still for scene088.phase1 (interaction, hard, RPX-DS 0.619)."
images/rpx_hard_scene088_phase2.jpg,scene088.phase2,scene088,2,clean,hard,0.594825,hard,0.602861,"rgb, depth, masks",scenes/scene088/2/rgb.tar; scenes/scene088/2/depth.tar; scenes/scene088/2/labels/masks/v1.tar,"Video-layout preview still for scene088.phase2 (clean, hard, RPX-DS 0.595)."
images/rpx_hard_scene089_phase1.jpg,scene089.phase1,scene089,1,interaction,hard,0.602083,medium,0.528594,"rgb, depth, masks",scenes/scene089/1/rgb.tar; scenes/scene089/1/depth.tar; scenes/scene089/1/labels/masks/v1.tar,"Video-layout preview still for scene089.phase1 (interaction, hard, RPX-DS 0.602)."
images/rpx_hard_scene009_phase0.jpg,scene009.phase0,scene009,0,clutter,hard,0.626258,medium,0.529517,"rgb, depth, masks",scenes/scene009/0/rgb.tar; scenes/scene009/0/depth.tar; scenes/scene009/0/labels/masks/v1.tar,"Video-layout preview still for scene009.phase0 (clutter, hard, RPX-DS 0.626)."
images/rpx_hard_scene091_phase0.jpg,scene091.phase0,scene091,0,clutter,hard,0.572033,medium,0.513653,"rgb, depth, masks",scenes/scene091/0/rgb.tar; scenes/scene091/0/depth.tar; scenes/scene091/0/labels/masks/v1.tar,"Video-layout preview still for scene091.phase0 (clutter, hard, RPX-DS 0.572)."
images/rpx_hard_scene091_phase2.jpg,scene091.phase2,scene091,2,clean,hard,0.596483,medium,0.513653,"rgb, depth, masks",scenes/scene091/2/rgb.tar; scenes/scene091/2/depth.tar; scenes/scene091/2/labels/masks/v1.tar,"Video-layout preview still for scene091.phase2 (clean, hard, RPX-DS 0.596)."
images/rpx_hard_scene094_phase2.jpg,scene094.phase2,scene094,2,clean,hard,0.563667,easy,0.450914,"rgb, depth, masks",scenes/scene094/2/rgb.tar; scenes/scene094/2/depth.tar; scenes/scene094/2/labels/masks/v1.tar,"Video-layout preview still for scene094.phase2 (clean, hard, RPX-DS 0.564)."
images/rpx_hard_scene095_phase0.jpg,scene095.phase0,scene095,0,clutter,hard,0.609175,hard,0.536622,"rgb, depth, masks",scenes/scene095/0/rgb.tar; scenes/scene095/0/depth.tar; scenes/scene095/0/labels/masks/v1.tar,"Video-layout preview still for scene095.phase0 (clutter, hard, RPX-DS 0.609)."
images/rpx_hard_scene095_phase2.jpg,scene095.phase2,scene095,2,clean,hard,0.562383,hard,0.536622,"rgb, depth, masks",scenes/scene095/2/rgb.tar; scenes/scene095/2/depth.tar; scenes/scene095/2/labels/masks/v1.tar,"Video-layout preview still for scene095.phase2 (clean, hard, RPX-DS 0.562)."
images/rpx_hard_scene096_phase0.jpg,scene096.phase0,scene096,0,clutter,hard,0.595300,hard,0.595989,"rgb, depth, masks",scenes/scene096/0/rgb.tar; scenes/scene096/0/depth.tar; scenes/scene096/0/labels/masks/v1.tar,"Video-layout preview still for scene096.phase0 (clutter, hard, RPX-DS 0.595)."
images/rpx_hard_scene096_phase1.jpg,scene096.phase1,scene096,1,interaction,hard,0.623917,hard,0.595989,"rgb, depth, masks",scenes/scene096/1/rgb.tar; scenes/scene096/1/depth.tar; scenes/scene096/1/labels/masks/v1.tar,"Video-layout preview still for scene096.phase1 (interaction, hard, RPX-DS 0.624)."
images/rpx_hard_scene096_phase2.jpg,scene096.phase2,scene096,2,clean,hard,0.568750,hard,0.595989,"rgb, depth, masks",scenes/scene096/2/rgb.tar; scenes/scene096/2/depth.tar; scenes/scene096/2/labels/masks/v1.tar,"Video-layout preview still for scene096.phase2 (clean, hard, RPX-DS 0.569)."
images/rpx_hard_scene098_phase0.jpg,scene098.phase0,scene098,0,clutter,hard,0.589333,hard,0.544067,"rgb, depth, masks",scenes/scene098/0/rgb.tar; scenes/scene098/0/depth.tar; scenes/scene098/0/labels/masks/v1.tar,"Video-layout preview still for scene098.phase0 (clutter, hard, RPX-DS 0.589)."
