scene_id,phase,local_mask_id,source_catalog_id,object_name,object_id,mask_source
scene075,phase2,1,105.2,pump_bottle,pump_bottle.2,scenes/scene075/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene075,phase2,2,96.2,peeler,peeler.2,scenes/scene075/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene075,phase2,3,57.2,glove,glove.2,scenes/scene075/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene075,phase2,4,114,shampoo_bottle,shampoo_bottle,scenes/scene075/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene075,phase2,5,120.3,soda_can,soda_can.3,scenes/scene075/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene075,phase2,6,135,tape_measure,tape_measure,scenes/scene075/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene075,phase2,7,10,baseball_ball,baseball_ball,scenes/scene075/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene076,phase0,1,73.2,juice_pouch,juice_pouch.2,scenes/scene076/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene076,phase0,2,18.2,boot,boot.2,scenes/scene076/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene076,phase0,3,85.1,milk_box,milk_box.1,scenes/scene076/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene076,phase0,4,133.2,t-handle,t-handle.2,scenes/scene076/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene076,phase0,5,124.2,spatula,spatula.2,scenes/scene076/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene076,phase0,6,25.1,candy_bar,candy_bar.1,scenes/scene076/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene076,phase0,7,84,meat_can,meat_can,scenes/scene076/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene076,phase1,1,73.2,juice_pouch,juice_pouch.2,scenes/scene076/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene076,phase1,2,18.2,boot,boot.2,scenes/scene076/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene076,phase1,3,85.1,milk_box,milk_box.1,scenes/scene076/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene076,phase1,4,133.2,t-handle,t-handle.2,scenes/scene076/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene076,phase1,5,124.2,spatula,spatula.2,scenes/scene076/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene076,phase1,6,25.1,candy_bar,candy_bar.1,scenes/scene076/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene076,phase1,7,84,meat_can,meat_can,scenes/scene076/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene076,phase2,1,73.2,juice_pouch,juice_pouch.2,scenes/scene076/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene076,phase2,2,18.2,boot,boot.2,scenes/scene076/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene076,phase2,3,85.1,milk_box,milk_box.1,scenes/scene076/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene076,phase2,4,133.2,t-handle,t-handle.2,scenes/scene076/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene076,phase2,5,124.2,spatula,spatula.2,scenes/scene076/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene076,phase2,6,25.1,candy_bar,candy_bar.1,scenes/scene076/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene076,phase2,7,84,meat_can,meat_can,scenes/scene076/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene077,phase0,1,50,food_bag,food_bag,scenes/scene077/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene077,phase0,2,34,cleaning_brush,cleaning_brush,scenes/scene077/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene077,phase0,3,67,headphone,headphone,scenes/scene077/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene077,phase0,4,78,ladle,ladle,scenes/scene077/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene077,phase0,5,55,game_controller,game_controller,scenes/scene077/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene077,phase0,6,37.1,coffee_can,coffee_can.1,scenes/scene077/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene077,phase0,7,5,apple,apple,scenes/scene077/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene077,phase1,1,50,food_bag,food_bag,scenes/scene077/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene077,phase1,2,34,cleaning_brush,cleaning_brush,scenes/scene077/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene077,phase1,3,67,headphone,headphone,scenes/scene077/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene077,phase1,4,78,ladle,ladle,scenes/scene077/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene077,phase1,5,55,game_controller,game_controller,scenes/scene077/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene077,phase1,6,37.1,coffee_can,coffee_can.1,scenes/scene077/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene077,phase1,7,5,apple,apple,scenes/scene077/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene077,phase2,1,50,food_bag,food_bag,scenes/scene077/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene077,phase2,2,34,cleaning_brush,cleaning_brush,scenes/scene077/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene077,phase2,3,67,headphone,headphone,scenes/scene077/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene077,phase2,4,78,ladle,ladle,scenes/scene077/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene077,phase2,5,55,game_controller,game_controller,scenes/scene077/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene077,phase2,6,37.1,coffee_can,coffee_can.1,scenes/scene077/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene077,phase2,7,5,apple,apple,scenes/scene077/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase0,1,38,cracker_box,cracker_box,scenes/scene078/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase0,2,147,umbrella,umbrella,scenes/scene078/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase0,3,86,milk_jug,milk_jug,scenes/scene078/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase0,4,70,instant_noodle_packet,instant_noodle_packet,scenes/scene078/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase0,5,62,hair_brush,hairbrush,scenes/scene078/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase0,6,87.3,mouse,mouse.3,scenes/scene078/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase0,7,95,pear,pear,scenes/scene078/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase1,1,38,cracker_box,cracker_box,scenes/scene078/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase1,2,147,umbrella,umbrella,scenes/scene078/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase1,3,86,milk_jug,milk_jug,scenes/scene078/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase1,4,70,instant_noodle_packet,instant_noodle_packet,scenes/scene078/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase1,5,62,hair_brush,hairbrush,scenes/scene078/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase1,6,87.3,mouse,mouse.3,scenes/scene078/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase1,7,95,pear,pear,scenes/scene078/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase2,1,38,cracker_box,cracker_box,scenes/scene078/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase2,2,147,umbrella,umbrella,scenes/scene078/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase2,3,86,milk_jug,milk_jug,scenes/scene078/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase2,4,70,instant_noodle_packet,instant_noodle_packet,scenes/scene078/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase2,5,62,hair_brush,hairbrush,scenes/scene078/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase2,6,87.3,mouse,mouse.3,scenes/scene078/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene078,phase2,7,95,pear,pear,scenes/scene078/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase0,1,63.2,hammer,hammer.2,scenes/scene079/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase0,2,17.3,book,book.3,scenes/scene079/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase0,3,117.1,shoe,shoe.1,scenes/scene079/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase0,4,3,alarm_clock,alarm_clock,scenes/scene079/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase0,5,20.1,bowl,bowl.1,scenes/scene079/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase0,6,71,jar,jar,scenes/scene079/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase0,7,122.1,soup_can,soup_can.1,scenes/scene079/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase1,1,63.2,hammer,hammer.2,scenes/scene079/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase1,2,17.3,book,book.3,scenes/scene079/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase1,3,117.1,shoe,shoe.1,scenes/scene079/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase1,4,3,alarm_clock,alarm_clock,scenes/scene079/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase1,5,20.1,bowl,bowl.1,scenes/scene079/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase1,6,71,jar,jar,scenes/scene079/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase1,7,122.1,soup_can,soup_can.1,scenes/scene079/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase2,1,63.2,hammer,hammer.2,scenes/scene079/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase2,2,17.3,book,book.3,scenes/scene079/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase2,3,117.1,shoe,shoe.1,scenes/scene079/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase2,4,3,alarm_clock,alarm_clock,scenes/scene079/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase2,5,20.1,bowl,bowl.1,scenes/scene079/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase2,6,71,jar,jar,scenes/scene079/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene079,phase2,7,122.1,soup_can,soup_can.1,scenes/scene079/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase0,1,66.1,hat,hat.1,scenes/scene080/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase0,2,82.2,lion,lion.2,scenes/scene080/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase0,3,1,air_duster_can,air_duster_can,scenes/scene080/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase0,4,144.2,towel,towel.2,scenes/scene080/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase0,5,58.1,glue_bottle,glue_bottle.1,scenes/scene080/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase0,6,89.3,mustard_bottle,mustard_bottle.3,scenes/scene080/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase0,7,125,sponge,sponge,scenes/scene080/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase1,1,66.1,hat,hat.1,scenes/scene080/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase1,2,82.2,lion,lion.2,scenes/scene080/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase1,3,1,air_duster_can,air_duster_can,scenes/scene080/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase1,4,144.2,towel,towel.2,scenes/scene080/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase1,5,58.1,glue_bottle,glue_bottle.1,scenes/scene080/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase1,6,89.3,mustard_bottle,mustard_bottle.3,scenes/scene080/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase1,7,125,sponge,sponge,scenes/scene080/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase2,1,66.1,hat,hat.1,scenes/scene080/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase2,2,82.2,lion,lion.2,scenes/scene080/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase2,3,1,air_duster_can,air_duster_can,scenes/scene080/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase2,4,144.2,towel,towel.2,scenes/scene080/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase2,5,58.1,glue_bottle,glue_bottle.1,scenes/scene080/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase2,6,89.3,mustard_bottle,mustard_bottle.3,scenes/scene080/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene080,phase2,7,125,sponge,sponge,scenes/scene080/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase0,1,57.2,glove,glove.2,scenes/scene081/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase0,2,38,cracker_box,cracker_box,scenes/scene081/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase0,3,73.2,juice_pouch,juice_pouch.2,scenes/scene081/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase0,4,74,kettle,kettle,scenes/scene081/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase0,5,37.1,coffee_can,coffee_can.1,scenes/scene081/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase0,6,141,tong,tong,scenes/scene081/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase0,7,5,apple,apple,scenes/scene081/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase1,1,57.2,glove,glove.2,scenes/scene081/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase1,2,38,cracker_box,cracker_box,scenes/scene081/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase1,3,73.2,juice_pouch,juice_pouch.2,scenes/scene081/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase1,4,74,kettle,kettle,scenes/scene081/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase1,5,37.1,coffee_can,coffee_can.1,scenes/scene081/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase1,6,141,tong,tong,scenes/scene081/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase1,7,5,apple,apple,scenes/scene081/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase2,1,57.2,glove,glove.2,scenes/scene081/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase2,2,38,cracker_box,cracker_box,scenes/scene081/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase2,3,73.2,juice_pouch,juice_pouch.2,scenes/scene081/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase2,4,74,kettle,kettle,scenes/scene081/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase2,5,37.1,coffee_can,coffee_can.1,scenes/scene081/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase2,6,141,tong,tong,scenes/scene081/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene081,phase2,7,5,apple,apple,scenes/scene081/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase0,1,87.3,mouse,mouse.3,scenes/scene082/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase0,2,62,hair_brush,hairbrush,scenes/scene082/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase0,3,85.1,milk_box,milk_box.1,scenes/scene082/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase0,4,67,headphone,headphone,scenes/scene082/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase0,5,66.1,hat,hat.1,scenes/scene082/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase0,6,105.2,pump_bottle,pump_bottle.2,scenes/scene082/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase0,7,125,sponge,sponge,scenes/scene082/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase1,1,87.3,mouse,mouse.3,scenes/scene082/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase1,2,62,hair_brush,hairbrush,scenes/scene082/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase1,3,85.1,milk_box,milk_box.1,scenes/scene082/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase1,4,67,headphone,headphone,scenes/scene082/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase1,5,66.1,hat,hat.1,scenes/scene082/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase1,6,105.2,pump_bottle,pump_bottle.2,scenes/scene082/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase1,7,125,sponge,sponge,scenes/scene082/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase2,1,87.3,mouse,mouse.3,scenes/scene082/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase2,2,62,hair_brush,hairbrush,scenes/scene082/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase2,3,85.1,milk_box,milk_box.1,scenes/scene082/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase2,4,67,headphone,headphone,scenes/scene082/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase2,5,66.1,hat,hat.1,scenes/scene082/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase2,6,105.2,pump_bottle,pump_bottle.2,scenes/scene082/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene082,phase2,7,125,sponge,sponge,scenes/scene082/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase0,1,17.3,book,book.3,scenes/scene083/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase0,2,49.1,fry_pan,fry_pan.1,scenes/scene083/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase0,3,77.1,knife,knife.1,scenes/scene083/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase0,4,142,toothpaste,toothpaste,scenes/scene083/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase0,5,89.3,mustard_bottle,mustard_bottle.3,scenes/scene083/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase0,6,88.2,mug,mug.2,scenes/scene083/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase0,7,36,coffee_bottle,coffee_bottle,scenes/scene083/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase1,1,17.3,book,book.3,scenes/scene083/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase1,2,49.1,fry_pan,fry_pan.1,scenes/scene083/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase1,3,77.1,knife,knife.1,scenes/scene083/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase1,4,142,toothpaste,toothpaste,scenes/scene083/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase1,5,89.3,mustard_bottle,mustard_bottle.3,scenes/scene083/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase1,6,88.2,mug,mug.2,scenes/scene083/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase1,7,36,coffee_bottle,coffee_bottle,scenes/scene083/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase2,1,17.3,book,book.3,scenes/scene083/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase2,2,49.1,fry_pan,fry_pan.1,scenes/scene083/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase2,3,77.1,knife,knife.1,scenes/scene083/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase2,4,142,toothpaste,toothpaste,scenes/scene083/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase2,5,89.3,mustard_bottle,mustard_bottle.3,scenes/scene083/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase2,6,88.2,mug,mug.2,scenes/scene083/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene083,phase2,7,36,coffee_bottle,coffee_bottle,scenes/scene083/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene084,phase0,1,7.1,baking_tray,baking_tray.1,scenes/scene084/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene084,phase0,2,147,umbrella,umbrella,scenes/scene084/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene084,phase0,3,10,baseball_ball,baseball_ball,scenes/scene084/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene084,phase0,4,13.2,beanie,beanie.2,scenes/scene084/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene084,phase0,5,117.1,shoe,shoe.1,scenes/scene084/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene084,phase0,6,103.2,pringles_can,pringles_can.2,scenes/scene084/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene084,phase0,7,135,tape_measure,tape_measure,scenes/scene084/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene084,phase1,1,7.1,baking_tray,baking_tray.1,scenes/scene084/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene084,phase1,2,147,umbrella,umbrella,scenes/scene084/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene084,phase1,3,10,baseball_ball,baseball_ball,scenes/scene084/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene084,phase1,4,13.2,beanie,beanie.2,scenes/scene084/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene084,phase1,5,117.1,shoe,shoe.1,scenes/scene084/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene084,phase1,6,103.2,pringles_can,pringles_can.2,scenes/scene084/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene084,phase1,7,135,tape_measure,tape_measure,scenes/scene084/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene084,phase2,1,7.1,baking_tray,baking_tray.1,scenes/scene084/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene084,phase2,2,147,umbrella,umbrella,scenes/scene084/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene084,phase2,3,10,baseball_ball,baseball_ball,scenes/scene084/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene084,phase2,4,13.2,beanie,beanie.2,scenes/scene084/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene084,phase2,5,117.1,shoe,shoe.1,scenes/scene084/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene084,phase2,6,103.2,pringles_can,pringles_can.2,scenes/scene084/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene084,phase2,7,135,tape_measure,tape_measure,scenes/scene084/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene085,phase0,1,78,ladle,ladle,scenes/scene085/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene085,phase0,2,102,power_drill,power_drill,scenes/scene085/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene085,phase0,3,43.1,doll,doll.1,scenes/scene085/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene085,phase0,4,121,soft_scrub_cleanser_bottle,soft_scrub_cleanser_bottle,scenes/scene085/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene085,phase0,5,83.5,marker,marker.5,scenes/scene085/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene085,phase0,6,3,alarm_clock,alarm_clock,scenes/scene085/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene085,phase0,7,84,meat_can,meat_can,scenes/scene085/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene085,phase1,1,78,ladle,ladle,scenes/scene085/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene085,phase1,2,102,power_drill,power_drill,scenes/scene085/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene085,phase1,3,43.1,doll,doll.1,scenes/scene085/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene085,phase1,4,121,soft_scrub_cleanser_bottle,soft_scrub_cleanser_bottle,scenes/scene085/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene085,phase1,5,83.5,marker,marker.5,scenes/scene085/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene085,phase1,6,3,alarm_clock,alarm_clock,scenes/scene085/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene085,phase1,7,84,meat_can,meat_can,scenes/scene085/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene085,phase2,1,78,ladle,ladle,scenes/scene085/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene085,phase2,2,102,power_drill,power_drill,scenes/scene085/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene085,phase2,3,43.1,doll,doll.1,scenes/scene085/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene085,phase2,4,121,soft_scrub_cleanser_bottle,soft_scrub_cleanser_bottle,scenes/scene085/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene085,phase2,5,83.5,marker,marker.5,scenes/scene085/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene085,phase2,6,3,alarm_clock,alarm_clock,scenes/scene085/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene085,phase2,7,84,meat_can,meat_can,scenes/scene085/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene086,phase0,1,50,food_bag,food_bag,scenes/scene086/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene086,phase0,2,86,milk_jug,milk_jug,scenes/scene086/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene086,phase0,3,14.1,bear,bear.1,scenes/scene086/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
