scene_id,scene_type,view,capture_id,frame_idx,frame_filename,split,has_rgb,has_depth,has_fisheye,has_cam_pose,has_masks,has_masks_aux,has_sam2_meta,shard_rgb,shard_depth,shard_fisheye,shard_cam_pose,shard_masks,shard_masks_aux,shard_sam2_meta
scene002,multi_object_ego,ego,ego,209,00209.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,210,00210.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,211,00211.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,212,00212.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,213,00213.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,214,00214.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,215,00215.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,216,00216.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,217,00217.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,218,00218.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,219,00219.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,220,00220.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,221,00221.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,222,00222.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,223,00223.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,224,00224.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,225,00225.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,226,00226.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,227,00227.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,228,00228.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,229,00229.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,230,00230.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,231,00231.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,232,00232.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,233,00233.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,234,00234.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,235,00235.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,236,00236.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,237,00237.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,238,00238.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,239,00239.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,240,00240.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,241,00241.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,242,00242.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,243,00243.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,244,00244.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,245,00245.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,246,00246.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,247,00247.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,248,00248.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,249,00249.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,250,00250.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
